,id_website,description
44,152283599,A LOUER APPARTEMENT F2 TRÈS SPACIEUX - Quartier Balzac - 4ème étage comprenant - Grand séjour - terrasse 16 m² - balcon - cuisine - 1 chambre avec placard - Salle de bain - WC séparé - 1 emplacement de parking en sous-sol - Aucun frais d'agence - location soumise à Conditions.
45,152283831,"Le Cabinet Favreau vous propose à la location, sur un secteur recherché, une maison 5 pièces de 75 m² sur 3 niveaux comprenant un vaste garage avec WC, au 1er étage venez découvrir un grand séjour avec double exposition et cuisine ouverte, balcon et WC, au 2ème et dernier étage 3 chambres, une salle de bains avec WC et puits de lumière naturelle. Copropriété sécurisée avec portail électrique et gardien. Libre à la location dès à présent. Chauffage au gaz. Loyer de 1 650 euros CC. Ce bien spacieux et lumineux, proche du Métro 7 Paul Vaillant Couturier, est à visiter sans tarder !"
46,152324911,"Situé à 6 stations de la porte de Choisy par le bus 183, station MALASSIS, futur tramway 9, à proximité des commerces, dans une résidence avec espace vert, gardien, digicode, interphone, un appartement de 3 pièces, au 3ème étage, comprenant: entrée, séjour, 2 chambres, cuisine, salle de bains, dégagement et WC.
Un parking et une cave au sous-sol - Chauffage et eau chaude collectif."
47,152350185,"VITRY SUR SEINE - 18, rue Albert Einstein: Excellente situation, petite résidence bien entretenue et calme, au rez-de-chaussée, T 1 d'une superfice de 24 m² comprenant pièce principale, cuisine, salle d'eau avec water-closet. Double vitrage. Chauffage et eau chaude individuels au gaz. La provision pour charges comprends: eau froide, contrat d'entretien chaudière, taxe d'ordures ménagères et entretien des parties communes. Gare RER C VITRY sur SEINE à 4 minutes à pied, quartier vivant et commerçant, proche de tout."
48,152350187,"VITRY SUR SEINE - 18, rue Albert Einstein: Excellente situation, petite résidence bien entretenue et calme, au 1er étage, T 2 d'une superfice de 34 m² comprenant entrée, séjour, chambre, cuisine, salle de bains avec water-closet. Parquet et double vitrage. Chauffage et eau chaude individuels au gaz. La provision pour charges comprends: eau froide, contrat d'entretien chaudière, taxe d'ordures ménagères et entretien des parties communes. Gare RER C VITRY sur SEINE à 4 minutes à pied, quartier vivant et commerçant, proche de tout."
49,152350189,"VITRY SUR SEINE - 18, rue Albert Einstein: Excellente situation, petite résidence bien entretenue et calme, au 2ème étage sans ascenseur, T 1 en très bon état, d'une superfice de 26,5 m² comprenant pièce principale avec placard, cuisine séparée, aménagée et équipée, salle d'eau avec water-closet. Entièrement rénové: peintures, cuisine et salle d'eau. Parquet et double vitrage. Chauffage et eau chaude individuels au gaz. La provision pour charges comprends: eau froide, contrat d'entretien chaudière, taxe d'ordures ménagères et entretien des parties communes. Gare RER C VITRY sur SEINE à 4 minutes à pied, quartier vivant et commerçant, proche de tout."
50,152350191,"VITRY SUR SEINE - 18, rue Albert Einstein: Excellente situation, petite résidence bien entretenue et calme, au 3ème et dernier étage sans ascenseur, T 1 en bon état, d'une superfice de 26,5 m² comprenant pièce principale avec placard, cuisine séparée et aménagée, salle de bains, water-closet. Parquet et double vitrage. Chauffage et eau chaude individuels au gaz. La provision pour charges comprends: eau froide, contrat d'entretien chaudière, taxe d'ordures ménagères et entretien des parties communes. Gare RER C VITRY sur SEINE à 4 minutes à pied, quartier vivant et commerçant, proche de tout."
51,152354161,"Entre Mairie et église, au pied de toutes commodités, l'agence Guy Hoquet vous propose ce bel appartement de 4 pièces composé d'une entrée avec placards, balcon donnant sur séjour, cuisine aménagée et équipée, 3 chambres, salle d'eau, WC, nombreux rangements, parking sous-sol, colocation possible."
52,152365039,"À proximité des commerces, charmant 4 pièces bien agencé, offrant: une entrée, un dégagement, placard, une cuisine, un séjour, trois chambres, salle de bains, WC. Balcon. Parking et cave.
Assurance Multirisques Privilège *: 18.78 euros / mois
*Services facultatifs, voir conditions en agences."
53,152389855,"IAD France - Mohammed ASKRI vous propose: VITRY SUR SEINE, 22 voie SCHUMANN dans une résidence récente et sécurisée, vous trouverez un deux pièces, 46M² environ comprenant: une entrée, une salle de bain et WC, une chambre de 14M² environ, une pièce principale sur une cuisine équipée et entièrement aménagée donnant sur un balcon vue dégagé.
DISPONIBILITÉ IMMÉDIATE
Information d'affichage énergétique sur ce bien: DPE E indice 307.4 et GES C indice 15. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Mohammed ASKRI (ID 16268), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de CRÉTEIL sous le numéro 813729530. Location meublée. Charges locatives: 50 euros / mois. Dépôt de garantie: 1050 euros. Honoraires TTC à la charge du locataire: 414 euros (soit 9.00 euros / m²)."
54,152402195,"Studio rénové avec goût d'environ 30m² comprenant: entrée avec placard, séjour avec cuisine US aménagée et équipée, salle de bains avec WC.
Fenêtre PVC et volets électriques - Interphone.
Cave et emplacement de parking en sous-sol.
Chauffage et eau chaude individuels électriques. Attention, un système de chauffage neuf et économique vient d'être installé."
55,152471415,"Appartement entièrement refait à neuf dans une maison divisée. Il se compose d'une entrée, cuisine, salon, une chambre, salle de douche avec WC, un dressing + une autre petite pièce qui peut faire office de bureau. Il se situe dans un quartier calme à 20 min à pied du métro Louis Aragon et à 10 min à pied des bus."
56,152509505,"Votre agence Laforet de Vitry sur Seine vous propose un studio dans une petite co-propriété calme, pièce principale, cuisine aménagée (plaque, hotte, réfrigérateur), salle d'eau avec WC. RER des Ardoines à 5 mn à pieds. Modalités de location: poste en CDI confirmé et revenus minimums trois fois supérieurs au loyer."
57,152510281,F1 en bon état général à louer proche RER C Dans un immeuble récent en copropriété Le logement dispose d'un balcon et d'une cave Le chauffage et l'eau sont collectifs (avec compteur individuel).
58,152606477,"Double vitrage
Gardien
A 5 minutes du bus pour la Porte de Choisy à Paris
À 15mn du métro PVC (ligne 7)
Immeuble sécurisé par caméras 
Chauffage et eau chaude compris dans les charges
Conditions d'assurance loyer impayé 
Requise."
59,152620973,"Disponible immédiatement. Grand 3 pièces de 60 m², très lumineux, au 5e étage avec ascenseur, sans vis-à-vis.
Cuisine, salon de 16 m², 2 chambres de 10 m² avec placards, salle de bains avec baignoire, WC séparé, grand balcon, cave privative. Local vélo.
Loyer 1100 €/mois charges comprises (chauffage collectif..).
Copropriété propre, sécurisée, place de parking (50€ par mois en supplément), gardien.
Au pied du bus 183,180,132,172 et futur tramway T9, RER C à 15 mn.
Toutes commodités à moins de 5 minutes (commerces/écoles/postes etc..)."
60,152629625,"Très beau studio situé en rez-de-jardin d'un pavillon, situé dans un quartier calme à Vitry-sur-Seine. Proche de transports et commerces. Idéal pour les étudiants."
61,152629669,"COLOCATION
Chambre en colocation dans une grande maison. Proche des commerces et transports. Idéal pour étudiants."
62,152640543,"Situé dans un quartier calme et familiale, grand studio de 27 m² habitable comprenant: une pièce de vie principale, une cuisine équipée et aménagée, un placard de rangement, une salle d'eau avec WC.
Une place de parking vient completer ce bien.
Disponibilité immédiate."
63,152644345,"A 15 minutes à pied du métro 7 (Villejuif Léo Lagrange ou Mairie d'Ivry) et au pied de lignes de bus, dans un quartier calme, à louer Sans frais de dossier. Studio d'une surface de 28 m² situé au 14ème étage avec ascenseur comprenant un séjour/chambre, salle de bain et WC. Chauffage et place de stationnement inclus. Visite après acceptation du dossier."
64,152662833,"Aux portes de Paris à Vitry sur Seine, dans le quartier des Côteaux, venez visiter ce T3 neuf lumineux, de 59m² exposé sud-est, en rez-de-chaussée disposant d'une terrasse privative et clôturée de 12m². Ce logement est composé: d'une entrée, cuisine ouverte, 2 chambres, rangements, parking privatif, dans une résidence sécurisée neuve aux normes BBC. Vous béneficiez aussi de la proximité des transports en communs, ligne de métro 7 et RER C. Mandat 6353. Voir conditions en agence. Possibilité Loca -Pass.
 
Louez un logement avec Elyade et bénéficiez gratuitement pendant 1 mois d'ALLOLILY, le service de conciergerie privée accessible à tous (sans obligation de souscription)!
Pour plus d'informations, contactez notre agence.
 
VISITES ET RÉSERVATIONS
* (*Appel non surtaxé) ou."
65,152675915,"RUE CAMILLE RISCH, à proximité des ligne de bus à deux pas et du tramway Moulin Vert (T7). Dans une RÉSIDENCE NEUVE de 2015 sécurisée avec ascenseur et digicodes. Bel appartement de 2 pièces, situé au 5ème étage, comprenant: une entrée, un séjour donnant sur une belle terrasse, une cuisine, une chambre et salle de bains avec WC. Également un emplacement de parking situé en sous-sol. Chauffage et eau chaude collectifs urbain, inclus dans les charges.(Si bail code civil, conditions exclues des champs d'application de la loi du 6 juillet 1989)."
66,152704577,"Rue Franklin à VITRY SUR SEINE Centre Gare, APPARTEMENT F2 au 4ème et dernier étage (SANS ascenseur.), dans bel immeuble ancien et bien entrentenu. Comprenant une entrée, une cuisine, une chambre, une salle de séjour, salle d'eau et WC. Double exposition, lumineux, parquet, moulures. A deux pas du RER C et des commerces. Pour visiter, contactez-nous N° mandat 431. Réf. Annonce: 27698167."
67,152706489,"VITRY MOULIN VERT: Dans résidence récente de 2015, appartement de type F3 composé d'un séjour, deux chambres, une cuisine, une salle de bain avec WC, jardin. Place de parking en sous-sol. Honoraires locataires: 866.0 euros Dont: - Visite, constitution dossier, rédaction de bail: 692.0 euros - Etablissement état des lieux: 174.0 euros - Dépôt de garantie: 1020.0 euros Loyer 1080.0 euros /mois CC, dont charges mensuelles: 60.0 euros, régularisation annuelle."
68,152779711,"A moins de 4km de Paris, dans la résidence neuve Confidence, nous vous proposons un appartement T2 n°24 de 43m² situé au 2ème étage avec ascenseur. Il se compose d'une entrée avec placard, d'une pièce de vie avec un coin cuisine de 24m², d'une salle de bain avec WC et d'une chambre de 13 avec placard. Une place de parking n°11 au sous-sol est également à disposition. Chauffage et eau chaude gaz individuels.Eau froide, entretiens parties communes et espaces verts compris dans les provisions sur charges mensuelles et donnant lieu à une régularisation annuelle. Disponibilité prévisionnelle le 01/01/2020.Les honoraires de location TTC (à la charge du locataire) incluent le montant de rédaction des états des lieux facturé pour 110 euros TTC, après réalisation de l'entrée dans les lieux.Pour plus de détails sur ce logement, vous pouvez consulter la fiche descriptive de ce bien sur notre site internet cmcic-locations."
69,152791559,"SANS HONORAIRES. **QUAIS DE SEINE** - Situé au 3ème étage avec ascenseur d'un immeuble récent de 2010, cet appartement de 3 pièces de 67 m² offre une entrée avec placard, un séjour donnant sur un balcon, une cuisine séparée, deux chambres dont une avec placard, une salle de bains, un WC séparé. Une place de parking en sous-sol complète ce bien. Une location incluant le chauffage et l'eau chaude dans les charges. Résidence gardiennée, calme et sécurisée avec digicode et platine d'interphone. A visiter sans tarder."
0,146068461,"Sans frais de dossier. A 15 minutes à pied de la gare Les ardoines (RER C), appartement 5 pièces d'environ 82 m² situé au 1er étage et comprenant: un séjour, cuisine séparée, 4 chambres, salle de bains et WC.Chauffage collectif inclus dans les charges. Gardien dans la résidence."
1,151457273,"SANS FRAIS DE DOSSIER. Appartement 5 pièces de 82 m² comprenant: un séjour, 4 chambres, cuisine, salle de bains et WC.Gardien dans la résidence et chauffage inclus dans les charges."
2,152128237,"Rue de la Ferme, Dans un immeuble ancien, 2 pièces de 31 m² au 3ème étage sans ascenseur. Composé: entrée, séjour, chambre, cuisine, salle de bain avec WC.
Chauffage et eau chaude individuels électrique."
